Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_Below College,Education_College,Education_Doctor,Education_Master,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
28,1,2,17060,7.0,12,0,8.0,3,0,0,0,3,3,3.0,1.0,2.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
28,8,1,163070,1.0,16,0,1.0,3,1,0,0,2,3,1.0,3.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,9,2,59330,0.0,11,0,5.0,3,4,1,3,3,3,3.0,1.0,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,5,1,34240,4.0,11,0,10.0,3,3,1,2,3,3,3.0,1.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,8,1,40370,0.0,14,0,4.0,2,3,0,2,1,3,4.0,2.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
28,5,2,25590,1.0,11,0,8.0,3,8,1,7,2,3,3.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
33,15,1,62010,2.0,15,3,14.0,2,0,0,0,2,3,4.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,7,3,44030,2.0,20,0,10.0,3,5,0,0,2,4,3.0,4.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
54,10,4,37610,3.0,12,0,26.0,3,14,1,12,2,3,2.0,4.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,5,2,109340,6.0,17,2,11.0,2,9,0,7,3,3,1.0,1.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,26,1,107610,3.0,11,1,24.0,5,20,14,17,2,3,4.0,1.0,4.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
39,6,2,51750,4.0,17,1,9.0,2,2,2,2,4,3,2.0,2.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
46,4,3,138260,8.0,11,0,23.0,1,13,5,1,2,3,3.0,2.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
35,23,2,63340,1.0,14,0,11.0,2,11,3,3,4,3,4.0,2.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,2,2,49360,0.0,19,1,5.0,2,4,1,2,2,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
40,2,2,47750,3.0,15,1,15.0,3,5,1,0,4,3,4.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
34,2,2,28180,1.0,13,1,10.0,2,10,8,6,3,3,4.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
31,29,2,25150,1.0,14,0,7.0,3,7,7,7,2,3,4.0,3.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,6,1,23420,1.0,12,1,32.0,2,32,13,9,2,3,3.0,4.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
34,25,1,41940,0.0,17,2,12.0,3,11,5,7,3,3,2.0,3.0,3.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,1,1,106850,4.0,11,3,4.0,2,1,0,0,3,3,3.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,2,1,20220,1.0,12,0,10.0,1,10,3,7,3,3,1.0,4.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
29,1,1,23140,3.0,13,0,9.0,5,7,0,7,4,3,3.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,1,1,42560,1.0,13,3,5.0,1,5,0,2,3,3,4.0,2.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
45,3,3,35800,4.0,20,1,8.0,1,5,0,3,2,4,4.0,4.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,1,2,31620,2.0,17,2,24.0,1,20,13,9,3,3,4.0,4.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
40,10,1,65240,0.0,13,1,9.0,2,8,7,1,4,3,1.0,1.0,4.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,9,2,28990,1.0,17,0,15.0,3,15,5,7,2,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40,5,1,52310,1.0,12,2,21.0,4,21,7,7,3,3,3.0,4.0,3.0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24,10,1,23560,0.0,13,0,2.0,5,1,0,0,3,3,3.0,1.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,7,1,28000,3.0,12,2,8.0,0,2,2,2,2,3,4.0,4.0,2.7614364135407135,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45,4,3,118360,1.0,22,0,10.0,2,10,7,7,4,4,1.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,10,1,109030,0.0,11,0,6.0,3,5,4,2,4,3,2.0,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,22,1,29730,3.0,22,0,12.0,0,7,2,5,4,4,4.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
36,9,4,142750,3.0,18,1,7.0,5,3,1,2,2,3,3.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,12,1,55620,8.0,13,1,18.0,2,8,7,7,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
29,23,2,45370,6.0,18,1,5.0,5,1,0,0,4,3,3.0,3.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,9,1,76420,2.0,20,1,8.0,2,2,2,2,2,4,1.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30,1,3,179240,1.0,13,2,10.0,2,10,6,7,3,3,2.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
38,9,1,52040,3.0,13,1,10.0,2,6,1,2,3,3,3.0,3.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
35,7,1,22770,1.0,12,1,3.0,2,3,1,2,3,3,4.0,1.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,14,5,27950,3.0,13,0,9.0,4,4,1,3,3,3,3.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
35,2,1,25320,1.0,13,0,1.0,2,1,0,0,1,3,1.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53,19,2,25590,0.0,25,0,34.0,2,33,1,9,3,4,3.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
38,2,3,49080,4.0,19,1,7.0,3,5,1,4,2,3,3.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
32,10,5,23800,4.0,13,0,9.0,5,6,1,2,3,3,4.0,1.0,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48,2,1,47650,8.0,12,1,10.0,4,8,7,6,3,3,3.0,1.0,2.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34,3,2,20440,1.0,11,0,1.0,2,1,0,0,3,3,1.0,4.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,11,1,26930,1.0,18,0,36.0,6,36,2,13,2,3,3.0,4.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,2,2,65860,9.0,18,1,9.0,3,2,2,1,3,3,2.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
26,4,1,32940,1.0,11,0,1.0,6,1,0,0,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
38,14,1,41710,0.0,23,0,10.0,4,9,7,7,4,4,3.0,2.0,3.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,2,1,27780,2.0,13,0,8.0,5,3,1,2,2,3,2.0,2.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,1,1,23770,6.0,13,2,15.0,3,1,0,0,3,3,2.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,10,1,24040,1.0,17,0,10.0,3,10,1,5,2,3,2.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35,12,2,23180,3.0,19,0,10.0,4,5,0,4,4,3,1.0,3.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,2,1,20080,2.0,12,0,11.0,3,7,7,6,3,3,4.0,3.0,3.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29,5,1,62440,1.0,22,0,6.0,3,6,1,3,3,4,1.0,4.0,4.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,4,1,27990,4.0,12,1,27.0,0,1,0,0,1,3,3.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
23,7,3,105520,2.0,11,0,4.0,2,2,2,2,3,3,4.0,3.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36,21,2,23290,3.0,15,0,9.0,2,3,0,2,3,3,1.0,1.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
42,8,5,40140,8.0,13,1,24.0,3,1,0,1,3,3,4.0,4.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,4,2,74030,1.0,12,1,10.0,4,10,6,8,3,3,2.0,3.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
34,25,1,22590,1.0,14,0,8.0,2,8,7,7,3,3,4.0,3.0,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40,1,2,69320,1.0,13,0,5.0,5,5,1,2,3,3,4.0,1.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,1,1,46780,5.0,25,1,8.0,0,6,0,2,4,4,4.0,2.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
35,6,3,135820,1.0,17,1,1.0,3,1,0,1,2,3,3.0,4.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
46,12,1,23320,1.0,11,0,27.0,2,26,0,12,3,3,4.0,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
28,1,2,24130,1.0,16,1,1.0,2,1,0,0,3,3,3.0,2.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22,17,3,97050,1.0,18,2,4.0,3,4,1,3,2,3,2.0,3.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
50,3,2,42940,2.0,20,0,32.0,2,30,12,13,2,4,2.0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
32,3,3,47210,3.0,14,1,6.0,3,3,0,2,3,3,2.0,4.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
44,10,3,25190,0.0,21,2,23.0,2,22,1,10,3,4,2.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
30,4,1,21210,1.0,13,1,6.0,2,6,1,1,3,3,2.0,2.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
45,29,2,29730,1.0,12,0,10.0,2,10,1,4,3,3,3.0,1.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
45,2,2,58550,1.0,14,1,10.0,3,10,4,5,2,3,1.0,1.0,3.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
31,7,2,36170,7.0,21,1,10.0,5,5,0,3,3,4,4.0,1.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,18,2,67250,9.0,17,1,7.0,3,3,1,1,3,3,3.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
34,28,5,103250,1.0,11,1,9.0,3,9,7,2,2,3,3.0,4.0,3.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49,1,3,69490,1.0,14,1,10.0,2,9,1,4,3,3,3.0,1.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39,6,3,106090,2.0,17,1,10.0,2,7,7,7,3,3,2.0,1.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
27,2,4,44470,1.0,13,0,7.0,4,7,0,7,3,3,4.0,1.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35,2,2,21570,1.0,25,0,16.0,1,16,1,10,2,4,2.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
28,23,3,46010,0.0,15,2,6.0,2,5,0,0,3,3,2.0,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,3,1,170990,1.0,14,1,3.0,2,2,2,2,3,3,3.0,4.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,3,1,24790,2.6948303347756775,12,1,0.0,2,0,0,0,2,3,2.0,4.0,4.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
47,25,2,148520,3.0,19,3,27.0,3,5,1,0,2,3,4.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
39,2,1,72640,0.0,17,0,11.279936378095888,5,10,0,7,3,3,3.0,3.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
40,22,1,56660,1.0,14,1,18.0,2,18,14,12,3,3,1.0,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
35,29,2,78230,1.0,13,1,15.0,3,14,2,9,3,3,3.0,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
37,29,1,78800,3.0,12,1,9.0,2,4,0,2,4,3,3.0,3.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
39,2,2,131940,0.0,11,0,10.0,2,9,3,8,3,3,1.0,3.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
45,28,2,50670,1.0,11,2,10.0,3,10,3,9,2,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,2,3,50790,3.0,11,0,10.0,3,5,0,2,3,3,4.0,3.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,2,3,23210,9.0,12,1,15.0,0,13,6,0,3,3,4.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37,22,2,174440,1.0,14,0,8.0,4,8,7,7,3,3,2.0,2.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,8,2,24040,6.0,17,0,18.0,2,4,3,3,2,3,3.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
44,2,1,34520,4.0,11,1,14.0,2,10,0,2,2,3,1.0,4.0,3.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
48,10,3,22700,2.0,14,3,23.0,2,2,2,2,3,3,3.0,4.0,3.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,9,2,173990,6.0,12,0,7.0,3,2,2,2,1,3,2.7236031927023947,4.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,15,2,54880,1.0,22,1,6.0,6,6,1,3,3,4,1.0,4.0,3.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
27,10,3,194190,7.0,14,1,5.0,2,3,0,2,1,3,2.0,3.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
27,7,1,28110,2.0,20,0,6.0,3,4,1,2,3,4,4.0,4.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40,16,1,36330,3.0,16,2,10.0,0,4,0,3,3,3,1.0,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,20,2,41630,9.0,15,1,8.0,4,5,1,4,2,3,3.0,3.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36,23,3,21320,4.0,20,0,9.0,1,3,0,2,2,4,2.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,5,4,139730,1.0,14,0,7.0,3,7,0,7,2,3,4.0,3.0,3.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,10,2,26840,4.0,12,0,7.0,2,5,1,0,3,3,4.0,2.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,4,2,108450,3.0,24,0,27.0,4,4,1,2,2,4,1.0,2.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50,2,3,43770,5.0,12,1,19.0,2,14,1,11,2,3,4.0,1.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20,18,2,37430,1.0,13,1,2.0,2,2,2,2,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
34,10,3,41480,1.0,11,0,11.0,3,11,7,9,3,3,4.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36,1,2,10510,2.0,14,0,15.0,2,4,1,3,3,3,1.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,6,2,107390,2.0,11,3,30.0,3,15,2,12,3,3,3.0,3.0,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,8,4,103880,0.0,14,0,4.0,2,3,1,2,3,3,4.0,3.0,2.7614364135407135,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36,2,2,114160,6.0,16,0,13.0,2,5,0,4,3,3,4.0,1.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,24,1,26000,3.0,14,0,36.0,5,10,4,7,3,3,2.0,3.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
43,2,1,24220,1.0,11,1,14.0,2,14,6,11,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,17,1,54720,3.0,11,1,13.0,3,11,6,7,2,3,4.0,4.0,4.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
38,19,2,24510,7.0,12,1,19.0,3,13,2,9,3,3,4.0,4.0,4.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
29,1,2,42400,1.0,14,0,10.0,2,10,0,9,2,3,1.0,2.0,2.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33,7,5,109990,1.0,18,3,6.0,3,6,0,4,2,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
32,5,5,50030,0.0,13,0,10.0,5,9,1,6,3,3,4.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
31,28,2,127420,1.0,11,0,10.0,4,10,0,2,2,3,1.0,4.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
49,2,1,42270,4.0,18,0,17.0,3,2,2,2,2,3,4.0,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
38,29,1,39170,1.0,15,3,4.0,2,4,3,3,3,3,4.0,2.0,3.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
47,1,3,183030,6.0,22,1,29.0,2,3,1,2,2,4,2.0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
49,21,2,23800,4.0,13,0,23.0,3,8,0,0,1,3,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
41,24,4,137260,3.0,12,0,21.0,6,2,0,2,4,3,4.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,1,1,47770,1.0,18,1,2.0,3,2,0,2,3,3,4.0,1.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,18,2,63850,1.0,13,0,7.0,6,6,1,2,2,3,3.0,4.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,3,199730,6.0,12,0,10.0,2,3,0,2,3,3,1.0,3.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
44,9,3,68610,4.0,12,0,8.0,2,2,2,2,2,3,3.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,6,3,49690,1.0,12,0,5.0,3,5,1,2,3,3,4.0,3.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,11,1,198450,7.0,11,1,7.0,3,0,0,0,3,3,4.0,3.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
53,24,4,133200,3.0,11,0,11.0,2,4,1,2,3,3,2.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
48,10,1,63470,2.0,12,1,19.0,3,9,7,7,1,3,4.0,3.0,3.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,1,2,27430,1.0,19,1,1.0,2,1,0,0,3,3,4.0,2.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26,18,1,108800,1.0,23,1,7.0,5,7,5,7,3,4,4.0,4.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
55,23,5,23420,5.0,11,2,8.0,2,4,1,2,3,3,1.0,2.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,28,2,176500,1.0,19,1,15.0,6,15,4,13,1,3,2.0,4.0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
60,17,1,40250,3.0,13,1,19.0,5,1,0,0,2,3,3.0,4.0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
33,3,3,97250,1.0,11,0,14.0,0,14,2,13,3,3,2.0,2.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37,13,1,119040,1.0,12,1,6.0,4,6,1,3,3,3,3.0,4.0,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
34,7,1,21770,1.0,13,0,10.0,5,10,8,7,3,3,2.0,4.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
